loan_id,origination_date,grade,region,product_type,ead,pd,lgd,loan_int_rate,loan_status,loan_percent_income,person_age,person_income,person_emp_length,cb_person_cred_hist_length,prior_default
LN031211,2023-08-31,B,MORTGAGE,EDUCATION,15000.0,0.150808,0.355267,10.71,0,0.19,36,80000,0.0,14,0
LN031212,2021-11-12,B,RENT,VENTURE,12000.0,0.186949,0.306619,10.74,0,0.3,39,39996,1.0,16,0
LN031213,2023-04-14,C,OWN,MEDICAL,5000.0,0.18926,0.383666,11.22,0,0.06,39,80000,0.0,13,0
LN031214,2021-03-14,B,RENT,MEDICAL,12000.0,0.181512,0.283115,9.91,0,0.3,37,40000,0.0,16,0
LN031215,2021-03-27,B,MORTGAGE,MEDICAL,9600.0,0.141397,0.301607,10.0,1,0.13,41,62903,4.0,12,0
LN031216,2021-12-28,B,RENT,VENTURE,12000.0,0.178818,0.281916,10.59,0,0.3,38,40000,19.0,11,0
LN031217,2023-11-08,A,MORTGAGE,EDUCATION,9500.0,0.08751,0.23807,7.51,0,0.12,40,80004,15.0,12,0
LN031218,2024-01-12,B,MORTGAGE,EDUCATION,7000.0,0.149084,0.315818,10.99,0,0.09,47,80004,5.0,15,0
LN031219,2021-04-12,B,MORTGAGE,MEDICAL,8000.0,0.137643,0.306216,10.38,0,0.1,44,80100,16.0,16,0
LN031220,2024-04-29,C,MORTGAGE,DEBTCONSOLIDATION,5500.0,0.273009,0.399876,13.92,0,0.07,44,80160,13.0,13,1
LN031221,2021-10-12,A,RENT,MEDICAL,12000.0,0.121029,0.190144,7.49,0,0.29,37,42000,0.0,13,0
LN031222,2023-05-06,B,RENT,PERSONAL,12000.0,0.180766,0.306718,10.37,0,0.29,42,42000,0.0,11,0
LN031223,2021-04-07,C,MORTGAGE,PERSONAL,10000.0,0.267611,0.419142,14.27,0,0.12,38,81000,3.0,16,1
LN031224,2023-06-01,C,MORTGAGE,HOMEIMPROVEMENT,6000.0,0.184393,0.39271,12.99,0,0.07,36,81000,9.0,17,0
LN031225,2021-09-12,B,MORTGAGE,EDUCATION,11000.0,0.159915,0.300632,10.36,0,0.14,38,81000,0.0,14,0
LN031226,2024-04-17,B,OWN,EDUCATION,7000.0,0.143692,0.299191,9.99,0,0.09,38,81000,4.0,11,0
LN031227,2023-02-28,A,MORTGAGE,HOMEIMPROVEMENT,20000.0,0.116249,0.215751,6.17,0,0.25,40,81000,10.0,14,0
LN031228,2021-09-20,B,MORTGAGE,EDUCATION,24000.0,0.184008,0.328596,9.25,0,0.3,40,81120,1.0,15,0
LN031229,2023-03-17,B,MORTGAGE,HOMEIMPROVEMENT,8000.0,0.140537,0.273287,11.12,0,0.1,38,81120,5.0,12,0
LN031230,2022-10-14,A,MORTGAGE,MEDICAL,5000.0,0.08252,0.221978,7.49,0,0.06,50,81510,6.0,14,0
LN031231,2021-12-14,A,RENT,MEDICAL,12000.0,0.124389,0.197193,6.91,0,0.27,43,45000,0.0,12,0
LN031232,2023-11-04,D,MORTGAGE,MEDICAL,15000.0,0.667279,0.547563,15.31,1,0.2,48,64430,14.0,12,1
LN031233,2022-06-13,E,MORTGAGE,MEDICAL,30000.0,0.688769,0.658081,19.03,1,0.4,42,64464,13.0,17,0
LN031234,2023-11-10,B,RENT,MEDICAL,12000.0,0.185753,0.312062,11.14,1,0.31,44,39000,2.0,15,0
LN031235,2022-05-21,E,MORTGAGE,HOMEIMPROVEMENT,26800.0,0.742952,0.628634,16.82,0,0.33,42,82000,13.0,15,1
LN031236,2021-09-08,E,MORTGAGE,HOMEIMPROVEMENT,8000.0,0.696841,0.672224,19.42,0,0.1,39,82000,7.0,17,1
LN031237,2021-05-14,A,MORTGAGE,HOMEIMPROVEMENT,12000.0,0.08734,0.210653,7.51,0,0.15,41,82000,18.0,17,0
LN031238,2023-06-28,B,RENT,MEDICAL,12000.0,0.176537,0.320516,9.91,0,0.26,38,46000,1.0,16,0
LN031239,2023-09-29,D,MORTGAGE,PERSONAL,10000.0,0.658892,0.569847,16.49,0,0.12,49,82000,4.0,12,1
LN031240,2021-06-30,B,OWN,HOMEIMPROVEMENT,10000.0,0.138945,0.311513,11.99,0,0.12,38,82000,4.0,13,0
LN031241,2024-02-29,A,RENT,DEBTCONSOLIDATION,12000.0,0.102863,0.221008,6.54,0,0.2,37,59448,6.0,16,0
LN031242,2023-12-31,A,MORTGAGE,PERSONAL,6600.0,0.079008,0.224191,7.66,0,0.08,46,82359,6.0,13,0
LN031243,2023-12-10,B,MORTGAGE,MEDICAL,11000.0,0.148817,0.322681,10.65,0,0.13,36,82500,20.0,11,0
LN031244,2021-04-20,A,MORTGAGE,MEDICAL,6000.0,0.082543,0.228955,7.49,0,0.07,40,82531,1.0,14,0
LN031245,2024-01-04,C,RENT,DEBTCONSOLIDATION,12000.0,0.300031,0.39942,14.22,1,0.22,39,54000,4.0,12,1
LN031246,2023-09-11,B,MORTGAGE,HOMEIMPROVEMENT,3000.0,0.144318,0.303814,9.91,0,0.04,43,83000,13.0,17,0
LN031247,2023-08-13,B,MORTGAGE,HOMEIMPROVEMENT,3000.0,0.136016,0.286495,11.83,0,0.04,41,83000,6.0,12,0
LN031248,2021-01-21,C,MORTGAGE,VENTURE,13000.0,0.198365,0.400051,11.97,0,0.16,36,83000,0.0,14,0
LN031249,2021-10-21,E,RENT,HOMEIMPROVEMENT,3000.0,0.634461,0.6489,19.03,1,0.13,37,24000,3.0,11,0
LN031250,2021-10-16,C,RENT,MEDICAL,3000.0,0.277725,0.422697,13.48,0,0.13,38,24000,3.0,16,1
LN031251,2023-02-19,D,RENT,HOMEIMPROVEMENT,3000.0,0.579829,0.533028,14.12,1,0.13,39,24000,0.0,11,0
LN031252,2022-09-10,B,RENT,MEDICAL,3000.0,0.14425,0.301566,10.99,1,0.12,38,24996,2.0,13,0
LN031253,2022-12-08,A,MORTGAGE,PERSONAL,13200.0,0.084761,0.225027,7.51,0,0.16,36,83625,6.0,12,0
LN031254,2023-11-24,B,MORTGAGE,PERSONAL,6000.0,0.145748,0.323951,12.69,0,0.07,36,84000,2.0,13,0
LN031255,2021-05-12,C,MORTGAGE,VENTURE,24000.0,0.299229,0.418059,13.48,0,0.29,37,84000,21.0,17,1
LN031256,2021-12-30,B,RENT,VENTURE,3000.0,0.148265,0.312238,10.25,0,0.11,40,27599,6.0,17,0
LN031257,2023-09-19,C,MORTGAGE,HOMEIMPROVEMENT,8225.0,0.270766,0.421649,12.99,0,0.1,37,84000,11.0,11,1
LN031258,2021-11-29,B,RENT,MEDICAL,3000.0,0.142462,0.333433,10.99,0,0.11,45,28320,1.0,11,0
LN031259,2023-09-08,A,MORTGAGE,HOMEIMPROVEMENT,10800.0,0.085038,0.206828,7.49,0,0.13,38,84000,17.0,15,0
LN031260,2021-03-24,B,MORTGAGE,VENTURE,15000.0,0.159793,0.287241,9.63,0,0.18,38,84000,5.0,16,0
LN031261,2021-11-11,D,RENT,DEBTCONSOLIDATION,3000.0,0.647426,0.533018,12.49,1,0.1,48,29120,0.0,14,1
LN031262,2022-01-17,A,MORTGAGE,DEBTCONSOLIDATION,12000.0,0.080692,0.187424,5.42,0,0.14,43,84000,0.0,16,0
LN031263,2023-02-03,A,OWN,EDUCATION,9875.0,0.083404,0.204521,7.51,0,0.12,39,84000,12.0,15,0
LN031264,2021-01-08,A,MORTGAGE,VENTURE,1000.0,0.079925,0.216792,7.51,0,0.01,36,84000,14.0,16,0
LN031265,2022-03-21,B,RENT,DEBTCONSOLIDATION,12000.0,0.167605,0.29635,10.99,0,0.19,38,62000,3.0,16,0
LN031266,2021-04-23,C,MORTGAGE,HOMEIMPROVEMENT,17925.0,0.20539,0.413619,14.26,0,0.21,40,84000,4.0,16,0
LN031267,2022-09-08,A,MORTGAGE,EDUCATION,4000.0,0.084942,0.214425,9.63,0,0.05,39,84000,2.0,12,0
LN031268,2024-01-13,B,MORTGAGE,MEDICAL,14000.0,0.151065,0.301061,11.89,0,0.17,49,84240,4.0,17,0
LN031269,2021-05-24,B,MORTGAGE,PERSONAL,3500.0,0.136077,0.294313,12.69,0,0.04,36,84996,11.0,16,0
LN031270,2021-07-09,A,RENT,EDUCATION,12000.0,0.094096,0.216864,5.42,0,0.18,47,65000,9.0,17,0
LN031271,2021-02-25,D,RENT,PERSONAL,12000.0,0.581795,0.566511,16.49,0,0.18,37,65000,4.0,17,0
LN031272,2022-12-15,C,RENT,EDUCATION,12000.0,0.196507,0.430194,13.98,0,0.18,37,65000,7.0,15,0
LN031273,2022-09-13,B,RENT,MEDICAL,12000.0,0.166522,0.311461,9.33,0,0.17,39,68640,2.0,16,0
LN031274,2021-01-21,C,MORTGAGE,HOMEIMPROVEMENT,5000.0,0.185042,0.410845,14.27,0,0.06,40,85000,4.0,16,0
LN031275,2022-09-22,B,RENT,MEDICAL,12000.0,0.168357,0.306588,10.99,0,0.17,42,70000,6.0,12,0
LN031276,2022-09-05,A,MORTGAGE,VENTURE,15000.0,0.090626,0.192429,6.03,0,0.18,38,85000,15.0,15,0
LN031277,2023-04-27,B,MORTGAGE,HOMEIMPROVEMENT,5500.0,0.134257,0.308738,12.69,0,0.06,37,85000,4.0,11,0
LN031278,2021-10-18,B,MORTGAGE,HOMEIMPROVEMENT,10000.0,0.153256,0.299271,9.99,0,0.12,37,85000,19.0,16,0
LN031279,2023-12-16,B,MORTGAGE,HOMEIMPROVEMENT,8000.0,0.139167,0.287183,11.99,0,0.09,37,85000,17.0,17,0
LN031280,2021-04-29,B,MORTGAGE,PERSONAL,6000.0,0.143494,0.305942,10.99,0,0.07,38,85000,4.0,14,0
LN031281,2021-11-15,D,MORTGAGE,DEBTCONSOLIDATION,8000.0,0.565722,0.541997,17.49,1,0.11,36,73000,3.0,17,0
LN031282,2023-11-24,A,RENT,VENTURE,12000.0,0.091409,0.214618,7.66,0,0.16,36,72800,1.0,12,0
LN031283,2022-03-31,A,MORTGAGE,VENTURE,5600.0,0.072742,0.198154,5.42,0,0.07,37,85000,2.0,13,0
LN031284,2022-11-03,A,MORTGAGE,VENTURE,10000.0,0.08323,0.215156,7.49,0,0.12,38,85000,5.0,12,0
LN031285,2022-06-06,D,MORTGAGE,HOMEIMPROVEMENT,8500.0,0.64813,0.552787,15.58,0,0.1,42,85000,10.0,12,1
LN031286,2023-09-26,B,OWN,VENTURE,6075.0,0.155951,0.288639,11.86,0,0.16,37,37000,5.0,14,0
LN031287,2022-09-12,B,MORTGAGE,VENTURE,5000.0,0.145928,0.302646,11.86,0,0.06,39,85000,2.0,15,0
LN031288,2023-04-27,A,MORTGAGE,EDUCATION,10000.0,0.084805,0.20032,7.51,0,0.12,48,85000,0.0,13,0
LN031289,2022-05-11,A,RENT,VENTURE,3000.0,0.081855,0.227715,7.51,0,0.07,37,42000,3.0,13,0
LN031290,2023-11-25,A,MORTGAGE,DEBTCONSOLIDATION,5500.0,0.079055,0.232507,6.76,0,0.06,47,85000,5.0,12,0
LN031291,2022-06-29,C,OWN,VENTURE,10000.0,0.299123,0.415796,13.79,0,0.27,41,37000,0.0,13,1
LN031292,2021-01-25,C,MORTGAGE,EDUCATION,10000.0,0.193651,0.417547,12.87,0,0.12,40,85000,1.0,11,0
LN031293,2021-06-24,D,OWN,EDUCATION,8000.0,0.569943,0.51773,14.96,0,0.09,36,85000,2.0,14,0
LN031294,2023-10-04,A,RENT,HOMEIMPROVEMENT,12000.0,0.091233,0.216146,7.9,0,0.16,43,75000,0.0,16,0
LN031295,2022-06-07,F,OWN,EDUCATION,10000.0,0.771389,0.729839,18.43,0,0.12,37,85000,3.0,16,1
LN031296,2024-04-02,A,OWN,PERSONAL,2000.0,0.074434,0.230418,7.51,0,0.05,45,36700,7.0,16,0
LN031297,2022-02-05,A,MORTGAGE,PERSONAL,12000.0,0.094748,0.213868,9.32,0,0.14,39,85000,1.0,13,0
LN031298,2021-07-27,A,OTHER,HOMEIMPROVEMENT,1000.0,0.078353,0.198411,7.68,0,0.01,46,85000,0.0,12,0
LN031299,2022-09-01,A,MORTGAGE,HOMEIMPROVEMENT,10000.0,0.084221,0.192138,8.07,0,0.12,47,85000,3.0,15,0
LN031300,2021-04-29,A,OWN,VENTURE,5000.0,0.079377,0.212436,7.43,0,0.06,46,85000,1.0,13,0
LN031301,2021-10-09,B,MORTGAGE,PERSONAL,7000.0,0.146064,0.294328,10.62,0,0.08,44,85280,4.0,12,0
LN031302,2021-09-26,A,MORTGAGE,HOMEIMPROVEMENT,8500.0,0.081296,0.222379,6.03,0,0.1,39,86000,10.0,11,0
LN031303,2022-12-23,C,MORTGAGE,MEDICAL,6250.0,0.18705,0.423459,13.49,1,0.08,36,62900,5.0,12,0
LN031304,2022-12-26,D,RENT,EDUCATION,12000.0,0.669744,0.538125,14.91,1,0.16,42,75744,2.0,12,1
LN031305,2023-09-29,D,RENT,VENTURE,12000.0,0.644483,0.542369,13.24,0,0.15,42,82000,10.0,13,1
LN031306,2023-05-05,B,RENT,VENTURE,12000.0,0.157013,0.330108,10.99,0,0.14,48,83000,2.0,17,0
LN031307,2024-05-23,B,MORTGAGE,HOMEIMPROVEMENT,10000.0,0.151401,0.282561,9.99,0,0.12,43,86004,2.0,14,0
LN031308,2022-11-07,D,OWN,EDUCATION,4000.0,0.563321,0.535634,16.29,0,0.11,44,36000,5.0,11,0
LN031309,2021-12-25,D,OWN,MEDICAL,10000.0,0.691146,0.574285,16.29,0,0.28,36,36000,4.0,17,1
LN031310,2024-04-11,B,MORTGAGE,VENTURE,2200.0,0.148092,0.292644,10.99,0,0.03,43,86015,3.0,16,0
LN031311,2021-12-01,A,MORTGAGE,HOMEIMPROVEMENT,6500.0,0.082409,0.220895,7.74,0,0.08,43,86044,16.0,13,0
LN031312,2023-01-07,A,RENT,MEDICAL,12000.0,0.079805,0.226966,7.29,0,0.14,36,84695,2.0,14,0
LN031313,2021-04-24,A,MORTGAGE,EDUCATION,6500.0,0.083013,0.208323,7.14,0,0.08,37,86500,13.0,13,0
LN031314,2023-07-23,B,MORTGAGE,HOMEIMPROVEMENT,10000.0,0.151836,0.311342,10.25,0,0.12,40,86500,2.0,16,0
LN031315,2022-04-06,C,MORTGAGE,MEDICAL,24000.0,0.220439,0.409511,13.48,0,0.28,47,86500,13.0,17,0
LN031316,2023-10-19,A,RENT,HOMEIMPROVEMENT,12000.0,0.089806,0.23137,6.03,0,0.14,39,85000,4.0,12,0
LN031317,2024-06-08,D,MORTGAGE,PERSONAL,5000.0,0.568734,0.535692,15.58,0,0.06,38,86760,4.0,12,0
LN031318,2022-08-11,A,MORTGAGE,VENTURE,10000.0,0.088027,0.201441,8.94,0,0.12,46,86807,0.0,15,0
LN031319,2022-10-22,B,RENT,EDUCATION,12000.0,0.149232,0.316291,10.74,0,0.14,39,85000,7.0,13,0
LN031320,2021-02-09,D,MORTGAGE,DEBTCONSOLIDATION,15600.0,0.589599,0.559729,17.27,1,0.21,49,75000,21.0,11,0
LN031321,2023-11-24,D,MORTGAGE,DEBTCONSOLIDATION,4800.0,0.650304,0.544556,15.58,1,0.06,41,75000,13.0,15,1
LN031322,2024-03-12,A,RENT,VENTURE,12000.0,0.080892,0.206976,6.62,0,0.14,49,88000,11.0,17,0
LN031323,2022-09-01,D,MORTGAGE,PERSONAL,9000.0,0.569807,0.53656,16.0,0,0.1,41,87000,4.0,12,0
LN031324,2021-06-12,A,MORTGAGE,PERSONAL,10000.0,0.08341,0.19894,7.49,0,0.11,47,87000,15.0,11,0
LN031325,2024-01-27,C,MORTGAGE,PERSONAL,20000.0,0.21765,0.400554,12.41,0,0.23,46,87000,1.0,17,0
LN031326,2024-01-20,A,RENT,PERSONAL,12000.0,0.086845,0.214731,7.51,0,0.13,37,90000,15.0,13,0
LN031327,2022-11-02,A,MORTGAGE,PERSONAL,17600.0,0.092437,0.208499,7.9,0,0.2,40,87048,11.0,13,0
LN031328,2024-04-19,B,RENT,EDUCATION,12000.0,0.155561,0.281595,10.99,0,0.13,49,90000,3.0,16,0
LN031329,2023-09-17,B,MORTGAGE,EDUCATION,14250.0,0.161981,0.301252,11.89,0,0.16,37,87950,3.0,14,0
LN031330,2023-10-21,C,RENT,PERSONAL,12000.0,0.273863,0.41073,13.48,0,0.13,36,93000,1.0,12,1
LN031331,2021-12-10,B,MORTGAGE,HOMEIMPROVEMENT,9925.0,0.14104,0.311607,10.99,0,0.11,37,88000,20.0,16,0
LN031332,2022-11-28,A,MORTGAGE,HOMEIMPROVEMENT,4000.0,0.076942,0.21294,7.14,0,0.05,41,88000,5.0,17,0
LN031333,2023-12-25,A,MORTGAGE,VENTURE,12000.0,0.086582,0.236371,7.51,0,0.14,37,88000,21.0,17,0
LN031334,2021-08-31,B,RENT,PERSONAL,12000.0,0.150193,0.289267,10.99,0,0.13,36,95000,2.0,11,0
LN031335,2023-07-23,C,MORTGAGE,VENTURE,1000.0,0.265778,0.422216,13.48,0,0.01,37,88000,2.0,11,1
LN031336,2021-12-25,D,RENT,MEDICAL,12000.0,0.654208,0.556602,16.77,1,0.14,42,73100,4.0,13,1
LN031337,2022-12-27,B,MORTGAGE,HOMEIMPROVEMENT,15000.0,0.161915,0.304749,10.14,0,0.17,37,88296,8.0,14,0
LN031338,2022-10-12,C,MORTGAGE,MEDICAL,20000.0,0.294586,0.411223,13.92,0,0.23,49,88400,4.0,14,1
LN031339,2022-07-12,B,RENT,PERSONAL,12000.0,0.141538,0.292707,10.74,0,0.12,41,100000,3.0,14,0
LN031340,2021-10-10,A,MORTGAGE,VENTURE,3600.0,0.081057,0.205868,6.62,0,0.04,37,88824,8.0,17,0
LN031341,2024-02-23,A,MORTGAGE,PERSONAL,6000.0,0.080409,0.174861,5.42,0,0.07,38,89000,2.0,13,0
LN031342,2022-07-08,B,MORTGAGE,EDUCATION,10000.0,0.14121,0.290101,10.99,0,0.11,38,89000,11.0,13,0
LN031343,2023-08-16,D,MORTGAGE,DEBTCONSOLIDATION,16000.0,0.678475,0.521738,14.09,1,0.21,49,77000,4.0,12,1
LN031344,2021-09-01,A,MORTGAGE,EDUCATION,5000.0,0.080274,0.215196,6.91,0,0.06,37,89000,3.0,15,0
LN031345,2022-05-10,C,OWN,EDUCATION,2000.0,0.266217,0.423661,13.57,0,0.06,40,36000,4.0,12,1
LN031346,2022-02-02,B,RENT,MEDICAL,12000.0,0.142383,0.282396,9.62,0,0.1,50,120000,0.0,12,0
LN031347,2023-12-04,C,MORTGAGE,VENTURE,15000.0,0.20352,0.394346,13.49,0,0.17,41,90000,4.0,15,0
LN031348,2021-08-21,C,RENT,DEBTCONSOLIDATION,12000.0,0.266939,0.392013,13.49,0,0.1,41,125000,0.0,12,1
LN031349,2023-05-31,A,RENT,EDUCATION,12000.0,0.079197,0.225306,7.66,0,0.1,38,125000,0.0,14,0
LN031350,2023-11-20,A,OWN,HOMEIMPROVEMENT,3800.0,0.08493,0.217846,6.03,0,0.04,36,90000,4.0,14,0
LN031351,2022-05-30,A,MORTGAGE,EDUCATION,12000.0,0.078508,0.216222,6.62,0,0.13,36,90000,13.0,13,0
LN031352,2022-06-28,D,RENT,VENTURE,12000.0,0.646242,0.566549,16.0,1,0.11,41,113000,1.0,15,1
LN031353,2021-04-08,A,MORTGAGE,EDUCATION,25000.0,0.119485,0.236628,7.49,0,0.28,38,90000,5.0,17,0
LN031354,2022-03-06,B,MORTGAGE,DEBTCONSOLIDATION,2800.0,0.154879,0.287699,10.65,0,0.03,40,90000,2.0,14,0
LN031355,2022-01-25,A,MORTGAGE,VENTURE,13200.0,0.093982,0.200564,6.62,0,0.15,41,90000,23.0,13,0
LN031356,2022-08-15,A,MORTGAGE,MEDICAL,4000.0,0.088921,0.218184,6.62,0,0.04,37,90000,11.0,16,0
LN031357,2023-10-03,C,MORTGAGE,HOMEIMPROVEMENT,15000.0,0.203128,0.37967,15.27,1,0.19,38,78000,6.0,17,0
LN031358,2024-03-17,A,RENT,PERSONAL,12000.0,0.076415,0.210199,8.49,0,0.04,39,275000,12.0,14,0
LN031359,2023-12-09,A,RENT,PERSONAL,12150.0,0.111883,0.2176,5.79,0,0.25,36,48000,8.0,14,0
LN031360,2023-03-07,A,MORTGAGE,DEBTCONSOLIDATION,7000.0,0.084368,0.202731,6.99,0,0.08,38,90000,1.0,16,0
LN031361,2021-06-03,B,MORTGAGE,VENTURE,2500.0,0.136242,0.318936,11.99,0,0.03,45,90000,3.0,13,0
LN031362,2024-04-14,B,MORTGAGE,MEDICAL,18000.0,0.161734,0.273954,10.99,0,0.2,39,90000,0.0,11,0
LN031363,2022-03-19,B,MORTGAGE,VENTURE,21000.0,0.168665,0.306621,10.59,0,0.23,38,90000,14.0,11,0
LN031364,2023-11-02,A,MORTGAGE,VENTURE,10500.0,0.080206,0.203727,7.66,0,0.12,39,90000,15.0,12,0
LN031365,2022-04-07,B,MORTGAGE,PERSONAL,5600.0,0.139989,0.299581,10.74,1,0.07,37,78000,0.0,12,0
LN031366,2021-10-22,B,MORTGAGE,PERSONAL,4600.0,0.147015,0.290222,11.11,0,0.05,39,90000,2.0,11,0
LN031367,2021-09-01,C,RENT,VENTURE,12375.0,0.237648,0.441068,14.27,1,0.34,36,36000,20.0,16,0
LN031368,2023-10-21,B,RENT,DEBTCONSOLIDATION,12400.0,0.186792,0.303634,10.65,0,0.3,36,41000,18.0,14,0
LN031369,2024-02-28,B,RENT,MEDICAL,12400.0,0.180484,0.307226,11.26,0,0.28,37,44196,0.0,14,0
LN031370,2021-11-29,B,OWN,PERSONAL,13250.0,0.194434,0.337764,11.71,0,0.38,37,35000,2.0,14,0
LN031371,2021-06-21,B,MORTGAGE,DEBTCONSOLIDATION,22000.0,0.172916,0.281647,8.88,0,0.24,37,90000,11.0,12,0
LN031372,2023-02-26,D,MORTGAGE,VENTURE,15000.0,0.65974,0.539939,14.46,0,0.17,43,90000,0.0,11,1
LN031373,2022-09-02,A,MORTGAGE,DEBTCONSOLIDATION,7000.0,0.078041,0.191462,5.42,1,0.09,42,78000,4.0,15,0
LN031374,2022-01-28,A,MORTGAGE,DEBTCONSOLIDATION,20000.0,0.098419,0.196696,6.91,0,0.22,46,90000,5.0,16,0
LN031375,2021-12-01,C,RENT,VENTURE,2800.0,0.184246,0.418537,13.48,0,0.07,42,40000,10.0,12,0
LN031376,2021-05-12,A,OWN,VENTURE,8000.0,0.080052,0.205812,7.51,0,0.09,41,90000,12.0,16,0
LN031377,2023-01-21,C,MORTGAGE,DEBTCONSOLIDATION,9600.0,0.269013,0.445593,13.98,1,0.12,36,78000,7.0,13,1
LN031378,2022-11-17,A,MORTGAGE,EDUCATION,3000.0,0.075184,0.235294,7.14,0,0.03,41,90000,3.0,14,0
LN031379,2021-06-09,B,RENT,MEDICAL,2800.0,0.148489,0.296043,9.62,0,0.06,45,47000,4.0,11,0
LN031380,2021-12-03,B,RENT,MEDICAL,2800.0,0.142202,0.279245,10.59,0,0.06,46,48956,0.0,13,0
LN031381,2022-02-27,B,MORTGAGE,VENTURE,24000.0,0.17416,0.301073,11.36,0,0.27,50,90000,2.0,13,0
LN031382,2023-05-15,C,MORTGAGE,PERSONAL,14000.0,0.273888,0.426633,12.73,0,0.16,38,90000,9.0,12,1
LN031383,2023-01-02,B,OWN,VENTURE,6000.0,0.14744,0.292662,11.49,0,0.17,36,35000,1.0,13,0
LN031384,2021-09-26,C,RENT,DEBTCONSOLIDATION,2800.0,0.26619,0.43799,13.48,0,0.04,36,72000,12.0,16,1
LN031385,2022-03-28,A,OWN,PERSONAL,6800.0,0.090709,0.222677,8.49,0,0.19,39,35000,2.0,15,0
LN031386,2023-07-13,C,MORTGAGE,HOMEIMPROVEMENT,9600.0,0.27286,0.398117,13.92,0,0.11,38,90000,0.0,17,1
LN031387,2024-06-28,B,RENT,EDUCATION,2800.0,0.142947,0.294538,11.11,0,0.03,40,90000,1.0,13,0
LN031388,2023-05-27,E,MORTGAGE,DEBTCONSOLIDATION,20000.0,0.663992,0.637618,16.35,1,0.26,37,78000,9.0,14,0
LN031389,2021-12-26,D,MORTGAGE,EDUCATION,20000.0,0.675615,0.52635,14.61,0,0.22,36,90000,2.0,11,1
LN031390,2021-10-07,D,RENT,VENTURE,2775.0,0.648867,0.525418,15.65,1,0.11,37,25000,0.0,14,1
LN031391,2021-01-09,D,OWN,EDUCATION,1800.0,0.6411,0.537334,16.49,0,0.05,38,35000,5.0,12,1
LN031392,2021-01-07,B,MORTGAGE,EDUCATION,9300.0,0.146833,0.30161,11.83,0,0.1,38,90000,9.0,17,0
LN031393,2024-01-30,C,RENT,VENTURE,2700.0,0.262805,0.436566,14.27,0,0.11,40,24000,3.0,17,1
LN031394,2023-06-09,C,RENT,EDUCATION,2700.0,0.265259,0.41794,12.84,0,0.09,45,29676,5.0,17,1
LN031395,2021-12-22,D,MORTGAGE,HOMEIMPROVEMENT,22000.0,0.68687,0.538153,12.67,0,0.24,39,90000,9.0,15,1
LN031396,2023-03-01,A,MORTGAGE,HOMEIMPROVEMENT,22000.0,0.110655,0.209924,6.17,0,0.24,40,90996,9.0,14,0
LN031397,2021-05-11,B,MORTGAGE,VENTURE,2400.0,0.144749,0.291018,10.74,0,0.03,41,91000,13.0,16,0
LN031398,2022-08-07,A,MORTGAGE,MEDICAL,7900.0,0.084322,0.231567,8.59,0,0.09,44,91000,14.0,14,0
LN031399,2021-01-04,C,MORTGAGE,HOMEIMPROVEMENT,9000.0,0.191835,0.404205,12.68,0,0.1,38,91200,0.0,16,0
LN031400,2023-09-30,A,MORTGAGE,HOMEIMPROVEMENT,3350.0,0.087505,0.196642,5.42,0,0.04,39,91992,0.0,11,0
LN031401,2021-06-19,C,MORTGAGE,PERSONAL,9000.0,0.266289,0.419607,13.48,1,0.11,37,79992,2.0,14,1
LN031402,2024-02-28,A,RENT,DEBTCONSOLIDATION,2575.0,0.077717,0.244536,6.76,0,0.03,42,82500,3.0,11,0
LN031403,2023-03-25,C,MORTGAGE,PERSONAL,20000.0,0.206688,0.410679,14.79,0,0.22,39,92000,1.0,16,0
LN031404,2022-09-08,A,MORTGAGE,MEDICAL,4000.0,0.079437,0.184718,7.29,0,0.04,36,92000,18.0,11,0
LN031405,2022-07-23,A,MORTGAGE,MEDICAL,12000.0,0.084939,0.21498,7.66,0,0.13,41,92000,15.0,15,0
LN031406,2022-08-21,B,MORTGAGE,HOMEIMPROVEMENT,8000.0,0.134025,0.308778,9.63,0,0.09,41,92000,5.0,13,0
LN031407,2022-06-13,C,RENT,DEBTCONSOLIDATION,2500.0,0.28203,0.407405,13.48,1,0.19,42,13200,4.0,14,1
LN031408,2021-11-26,A,MORTGAGE,EDUCATION,12925.0,0.094796,0.201054,7.49,0,0.14,46,92000,18.0,17,0
LN031409,2021-03-29,B,OWN,MEDICAL,12000.0,0.150021,0.28549,11.14,0,0.13,37,92000,15.0,14,0
LN031410,2021-08-27,D,OWN,HOMEIMPROVEMENT,12000.0,0.580077,0.541496,14.11,0,0.13,47,92000,0.0,12,0
LN031411,2023-04-08,B,MORTGAGE,MEDICAL,5375.0,0.142197,0.331205,10.51,0,0.06,38,92904,8.0,16,0
LN031412,2021-12-26,A,MORTGAGE,PERSONAL,7000.0,0.070165,0.234247,7.14,0,0.08,43,93000,7.0,13,0
LN031413,2021-02-08,C,OWN,MEDICAL,12000.0,0.316657,0.418432,13.48,0,0.35,38,34296,1.0,12,1
LN031414,2022-10-30,B,MORTGAGE,VENTURE,18000.0,0.166008,0.302477,12.18,0,0.19,37,93000,2.0,11,0
LN031415,2022-05-25,B,MORTGAGE,EDUCATION,7000.0,0.136872,0.30353,9.45,1,0.09,46,81000,1.0,14,0
LN031416,2023-01-13,A,RENT,DEBTCONSOLIDATION,12500.0,0.083335,0.196807,5.42,0,0.07,39,182500,2.0,14,0
